user_id,gender,occupation,age,zip_code,category_vector
1263,M,1,10,81301,"0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1264,M,25,1,53711,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
1265,F,18,20,49321,"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0"
1266,M,25,4,18104,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1267,M,25,15,12203,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1268,M,50,2,10028,"1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1269,F,56,13,1234,"0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0"
1270,M,25,6,12230,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0"
1271,F,45,6,54401,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1272,M,18,20,49506,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1273,M,35,2,19123,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1274,M,45,7,37343,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1275,M,50,17,39567,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0"
1276,M,35,17,94041,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1277,F,18,0,6360,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1278,M,18,4,98312,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1279,M,35,1,98502,"0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0"
1280,M,1,10,97801,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
1281,M,25,19,97209,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1282,M,50,1,98541,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1283,F,18,1,94607,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1284,M,45,16,33334,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1285,M,35,4,98125,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
1286,M,35,17,92630,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1287,F,50,7,94611,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0"
1288,F,35,19,92867,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1289,M,45,6,78750,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1290,M,35,0,91504,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1291,F,35,0,10011,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
1292,M,25,7,94904,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1293,M,25,5,60074,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1294,F,50,20,11217,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
1295,F,35,6,90036,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
1296,M,1,0,75244,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
1297,M,25,7,92109,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1298,M,35,6,33615,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1299,M,25,14,2038,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
1300,M,1,10,97201,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
1301,F,25,2,10475,"1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0"
1302,M,18,4,85282,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1303,M,25,19,94111,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1304,M,25,14,97203,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1305,M,45,20,94121,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1306,M,25,3,64068,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1307,M,56,13,75703,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1308,M,1,10,75082,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1309,M,25,14,76051,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1310,M,45,0,92866,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1311,M,18,10,90274,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0"
1312,M,25,14,60153,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1313,M,18,4,43214,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
1314,F,18,4,68154,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1315,M,35,7,75214,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
1316,M,50,2,50310,"1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1317,M,45,7,98028,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1318,M,18,16,94014,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1319,F,25,3,98626,"0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0"
1320,M,25,4,22030,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1321,F,25,14,34639,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1322,M,56,0,94043,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1323,F,35,2,11218,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
1324,M,35,16,7030,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0"
1325,M,25,1,75230,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1326,F,25,0,98115,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1327,M,1,10,12159,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1328,M,35,14,60657,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1329,M,18,14,60194,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1330,M,56,1,95117,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1331,M,45,0,12065,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1332,M,25,7,2840,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
1333,M,25,17,6460,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1334,M,50,7,10805,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1335,M,35,0,14228,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
1336,F,50,20,95051,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1337,M,56,17,97146,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1338,M,25,0,94108,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
1339,M,35,18,85275,"0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1340,M,25,7,14302,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1341,M,18,7,11434,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
1342,M,35,0,94560,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1343,M,35,14,91324,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1344,F,25,9,43420,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1345,F,25,2,75070,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1346,M,35,20,27607,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1347,F,18,1,11375,"0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1348,F,1,10,4240,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1349,M,50,7,13088,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
1350,F,35,0,90278,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
1351,F,25,17,98034,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1352,M,35,20,94122,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1353,M,1,10,95926,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1354,F,25,2,94040,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1355,F,45,20,4240,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1356,F,18,4,91706,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1357,M,45,0,34116,"1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
1358,M,35,17,49508,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
1359,M,35,1,10918,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
1360,M,25,20,14895,"0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0"
1361,F,25,0,97401,"0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0"
1362,M,35,12,75069,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1363,M,50,7,1915,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1364,F,45,2,97214,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1365,F,1,10,61665,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1366,M,1,10,89509,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
1367,M,25,12,53707,"1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1368,F,25,3,50266,"1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1369,M,25,5,12308,"1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
1370,M,35,2,92821,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1371,F,50,2,60657,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0"
1372,M,1,10,95123,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
1373,F,25,1,55104,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1374,M,50,1,91403,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1375,F,45,5,95136,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
1376,F,45,1,32750,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0"
1377,M,35,16,65270,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1378,F,45,7,21044,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
1379,F,56,13,93448,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1380,M,1,10,58078,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1381,M,18,11,89170,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1382,F,45,1,92100,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
1383,F,25,7,19806,"0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1384,M,18,10,98058,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1385,F,25,5,90262,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
1386,F,25,0,7026,"1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
1387,F,50,13,94702,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1388,M,56,20,87107,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
1389,M,25,17,19801,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1390,M,35,16,99352,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1391,M,35,15,20723,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1392,M,45,3,90006,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1393,M,18,4,6430,"0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0"
1394,F,25,3,94117,"0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0"
1395,M,25,2,7026,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1396,F,25,12,94530,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1397,M,35,7,55901,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
1398,F,56,16,94904,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
1399,M,18,17,10804,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0"
1400,M,25,7,92130,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1401,F,18,1,94578,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1402,M,18,4,90601,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1403,F,25,0,53713,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1404,M,50,16,91360,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
1405,M,56,13,33445,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1406,M,25,4,91911,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1407,F,35,15,53704,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
1408,M,25,0,90046,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1409,M,18,4,97215,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1410,M,50,7,94404,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0"
1411,M,35,1,8107,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1412,M,25,17,94089,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1413,M,18,3,98122,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1414,M,18,4,85035,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
1415,M,45,14,22901,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1416,M,25,14,98101,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1417,M,35,16,10472,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1418,M,18,4,48197,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1419,F,25,1,95336,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
1420,M,18,4,1375,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1421,F,1,10,53704,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0"
1422,M,35,17,55934,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1423,M,25,4,8540,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
1424,M,35,0,28209,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
1425,M,1,10,8872,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1426,M,18,14,94070,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
1427,M,25,12,21401,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1428,F,45,11,40204,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1429,F,35,3,11229,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1430,M,18,4,97215,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1431,M,56,6,91011,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1432,M,35,1,94549,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
1433,F,18,14,49505,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0"
1434,F,1,10,495321,"0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0"
1435,M,25,14,48103,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1436,F,50,6,97005,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
1437,M,50,3,89102,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1438,M,18,2,21222,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
1439,M,35,3,98037,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1440,M,35,12,94520,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
1441,M,35,16,54729,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
1442,M,18,2,12345,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1443,M,35,2,98055,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
1444,F,25,4,91106,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1445,M,25,2,98109,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
1446,M,35,12,10128,"1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0"
1447,M,18,4,80521,"0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1448,F,25,3,17522,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
1449,M,35,20,17112,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
1450,M,18,4,94704,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
1451,M,35,20,90012,"1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0"
1452,F,56,13,90732,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
1453,M,25,14,19444,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
1454,M,18,4,93117,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
1455,F,45,0,92126,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
1456,M,25,2,98074,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1457,M,25,1,95472,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1458,M,1,0,8055,"0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0"
1459,F,25,0,80027,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0"
1460,F,18,4,95132,"0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
1461,F,45,0,94115,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1462,M,35,16,95405,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
1463,M,50,16,92612-3417,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1464,M,35,12,75063,"1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1465,M,50,16,93003,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1466,M,18,4,29201,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1467,M,25,5,97007,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1468,M,1,14,19147,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
1469,M,56,20,95420,"0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
1470,M,18,4,94118,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
1471,M,25,17,11106,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
1472,M,25,7,90248,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1473,M,25,14,6511,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1474,M,25,4,98115,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
1475,F,25,2,75075,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1476,F,18,0,91030,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1477,F,45,1,90601,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1478,M,1,10,92620,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1479,F,50,2,94501,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1480,M,25,20,91367,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
1481,M,35,17,77096,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
1482,M,25,7,94132,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1483,M,18,4,54481,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1484,M,25,12,7054,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
1485,F,25,9,80538,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1486,M,25,16,90638,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
1487,M,35,7,7644,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1488,M,25,7,94538,"1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
1489,F,35,2,60201,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1490,M,50,7,90505,"1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
1491,M,18,4,6511,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1492,M,25,12,98102,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1493,F,25,14,60657,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1494,M,25,17,38104,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1495,M,18,0,77341,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1496,M,25,17,94108,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1497,M,50,5,80220,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1498,M,18,4,2139,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1499,M,1,10,19343,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1500,M,25,17,98115,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1501,M,25,11,75801,"0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1502,M,18,4,12188,"0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
1503,M,25,12,92688,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1504,M,18,19,22030,"0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0"
1505,M,50,11,90041,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1506,M,25,7,8550,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0"
1507,M,35,17,95476,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1508,F,1,10,94539,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1509,M,1,0,11803,"0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1510,F,25,1,48067,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1511,M,35,12,8902,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1512,M,25,20,11102,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1513,F,35,16,95003,"0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1514,M,18,4,97215,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
1515,M,25,16,48324,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1516,F,25,12,53154,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
1517,M,18,0,10002,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1518,M,25,2,95831,"1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0"
1519,M,18,4,38120,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1520,M,25,17,94506,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1521,F,25,7,8902,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1522,M,35,20,10025,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1523,M,25,17,95209,"1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
1524,M,18,4,6459,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1525,F,25,16,94706,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1526,M,56,17,80538,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
1527,M,18,10,78230,"0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
1528,M,25,15,94903,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1529,M,18,4,97266,"0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0"
1530,M,25,4,53711,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1531,M,45,17,60462,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
1532,M,18,14,43613,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
1533,M,45,1,71711,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1534,M,50,12,12184,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0"
1535,F,18,20,90036,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
1536,F,35,3,83001,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1537,M,18,20,2446,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1538,M,25,3,22601,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
1539,M,25,3,2359,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
1540,M,45,0,97214,"1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0"
1541,M,56,17,23464-3016,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
